group_id,group_name,post_id,comment_text
-50536362,hodimvmore,537277,"[id739008560|Алексей], На которых я работал,кормили плохо.Старший ком состав были Итальянцы,как и сама компания.Соотвественно жрали  пасту,супы блевотные,салаты непонятные.Фокачо только нравилось,ну и пицца Маргарита.На мелких кормили хорошо,все зависит от капитана конечно.На данный момент уже 7 лет на берегу,ну нахер,просирать жизнь."
-50536362,hodimvmore,537277,"[id569068551|Ленар], ну да пасту каждый день есть это ни плов с баранины, супы у них отстойные это  известно"
-50536362,hodimvmore,537277,"[id739008560|Алексей], ладно бы суп,месиво"
-50536362,hodimvmore,537277,"[id569068551|Ленар], а в штормовую погоду каково работать на мелких химиках, особенно в Северном море? Я вот там на мелких газовозах поработал 5 лет и проклял такую работу, понемногу перебрался на VLGC."
-50536362,hodimvmore,537277,"[id680323184|Мифодий], Очень сильно швыряет)"
-50536362,hodimvmore,537277,"[id569068551|Ленар], то-то и оно. У меня филиппинцы в столовой спали на полу. А мне куда было спать ходить? Однажды так пизданулся головой о ступеньку трапа с мостика, что лечился долго. А всё потому, что поручни стояли только с одной стороны, а второй рукой можно было только за голую переборку ухватиться. Для меня до сих пор большая загадка, зачем трапы на малых судах делали поперёк судна, а кровати ставили вдоль?  Надо было всё наоборот делать."
-50536362,hodimvmore,537277,"Даже на судах длиной 230 м и то с кровати падал. Беда в том, что остойчивость газовозов в балласте чрезмерно высокая. Судно 38 метров шириной, а период качки всего 8 сек. Это пиздец какой-то. Однажды все компьютеры с заводских креплений оторвались, а у мульти-машины внутренние крепления оторвались. Остался без принтера, копира и сканера. Одни обломки пластика. А фундамент машины на месте остался."
-50536362,hodimvmore,537277,"Работал на советских судах дедвейтом в 7-10 тыс. Вот на них трапы были вдоль, а кровати поперёк судна, поэтому и проблем не было при качке 25-30 градусов. А сейчас какие-то бабуины пректируют всё через жопу."
-50536362,hodimvmore,537277,"Я ОРУ:  ,, УРА!!!! ВОЛЯ!!!!,"
-50536362,hodimvmore,537277,☺
-50536362,hodimvmore,537277,"Счастливо оставаться, был рад с Вами поработать, надеюсь ещё увидимся!"
-50536362,hodimvmore,537277,"[id302194513|Александр], думаешь, мастер или дед читают этот пост?)"
-50536362,hodimvmore,537277,Да что б я ещё раз вернулся на это корыто(возвращаюсь)😁
-50536362,hodimvmore,537277,"Ну,за отъезд"
-50536362,hodimvmore,537277,"Пацаны, удачи ! 
Ждите. Приедим скоро вас менять !
 ( в переди 6 месяцев... )
А себе : СВОБОДА ПОПУГАЯМ ! 
😄😄😄"
-50536362,hodimvmore,537277,"Фф фуух, на конец-то свобода😅"
-50536362,hodimvmore,537277,"Вот читаю ваши посты и осознаю то, что уже и не помню, какие мысли посещали меня при сходе с борта судна. Знаю одно, что часто во снах я с вами на вахте."
-50536362,hodimvmore,537277,Я не долго .
-50536362,hodimvmore,537277,"Домой,найух"
-50536362,hodimvmore,537277,"Ну нахер, я домой 🤣"
-50536362,hodimvmore,537277,Непрощаемся ))
-50536362,hodimvmore,537277,Увидимся позже)
-50536362,hodimvmore,537277,"Вообще ничего не говорю,  просто радуюсь деньгам, тому что позади эти бессонные вахты и адский труд. Я еду домой, отдыхать."
-50536362,hodimvmore,537277,Здоровья/погоды. 🤜💥🤛
-50536362,hodimvmore,537277,Мне было приятно с Вами работать ! Но Я хочу попробовать Себя в гетеросексуалом экипаже !!!
-50536362,hodimvmore,537277,Счастливо
-50536362,hodimvmore,537277,"Наконец-то, бля"
-50536362,hodimvmore,537277,🤣🤣🤣
-50536362,hodimvmore,537277,Слава богу. И главное не оборачиваться.
-50536362,hodimvmore,537277,“Спасибо”
-50536362,hodimvmore,537277,Вот так баржа😂
-50536362,hodimvmore,537274,Во дуреха!
-50536362,hodimvmore,537274,Нам косатки не попадались. А вот рыбу Луну выпускали обратно часто. У некоторых по несколько шкертов уже было.
-50536362,hodimvmore,537264,"Приписан к Восточно-промысловой компании фирма Совгаванская
Почитай отзывы 
По мне так для краболова ни чего хорошего но могу ошибаться"
-50536362,hodimvmore,537264,"[id52702383|Миша],"
-50536362,hodimvmore,537264,"[id319090554|Евгений], ну я думаю это не та фирма которую стоит разыскивать 
Сядь на любого другого рыбака мало что потеряешь"
-50536362,hodimvmore,537260,t.me/Elena_Card
-50536362,hodimvmore,537223,Чтобы случайно не задели наверное. Видимо были случаи уже.
-50536362,hodimvmore,537223,"Ну наверное , чтобы вот такие кофеманы не залили его кофе )"
-50536362,hodimvmore,537223,"Первый комментарий правильный, чтоб случайно не воткнули не ту скорость, обычно на больших преходах"
-50536362,hodimvmore,537223,Защита от дурака
-50536362,hodimvmore,537223,"[id462951515|Сергей], согласен. Вспомнился случай в Мексиканском заливе. Сдавали груз на UVLSS со 150 000 тысячника на ходу. На мостике КМ и я, радио офицер. Рулевой и помощник капитана на швартовных операциях. Командир командует, маркони к штурвалу. Ни когда не понимал когда за штурвалом  стояли судовые коки, доктора и т.д. категорически отказался. И не потому, что не мог. Не захотел, хотя с юности занимался парусным спортом и знал МППСС и управление судном как отче наш. Наверное не зря отказался. С матки последовала команда лоцмана, малый ход. КМ переложил с малого на средний, а затем на полный. От швартовых в считанные секунды ничего не осталось. Остановить его просто не успел. Очень плохо, когда капитаны не знают английский. Вот именно для таких я бы и ставил стеклянные ящики на телеграф."
-50536362,hodimvmore,537223,"Обычно какой-нибудь пузатый капитан, не замечая ложит ручку телеграфа... Потом обвиняет своих штурманов, что они мышей не ловят"
-50536362,hodimvmore,537223,У нас коробка была на ручках настройки локатора.
-50536362,hodimvmore,537223,"Везде Разные ЧП -Случаются !!! Откуда Прилетело , на ТО и Ставят !"
-50536362,hodimvmore,537223,Никому не разрешалось трогать настройки. Папа их под себя настроил
-50536362,hodimvmore,537223,"На длинных переходах очень аккуратно и точно выставляется нужное положение ручки телеграфа, чтобы нагрузки на главный двигатель, температуры ГД, жидкостей, агрегатов, не превышали нормы и была оптимальная скорость и расход топлива. 
Неоднократно бывали случаи, когда ручку случайно задевали, начиная с матроса, занимающегося уборкой на мостике и заканчивая зазевавшимся штурманом/механиком/электромехаником (ковыряющим какой-нибудь пульт, панель, кнопку, лампочку). 
И после этого надо опять все настраивать. 
Для того, чтобы такого не случалось, ставят разного вида защиту. И это неплохой вариант."
-50536362,hodimvmore,537223,"[id181740|Сергей], не согласен, на долгих переходах неоднократно изменяется положение шага винта, либо обороты ГД, ветер, шторм, течение,это обычная защита от случайного изменения положения рукоятки, почти везде такие стоят, у некоторых глупцов и в ЦПУ стоят)))"
-50536362,hodimvmore,537223,Чтоб при качке не задеть.
-50536362,hodimvmore,537217,"нож, веревка, вазелин"
-50536362,hodimvmore,537208,Смурфик ты ли это??
-50536362,hodimvmore,537208,"[id6671556|Никита], убил🤣
Сохраню"
-50536362,hodimvmore,537208,Сколько он пробыл в воде? Где его нашли ?
-50536362,hodimvmore,537208,"[id85887170|Артур], судя по его виду правильно будет: Сколько он провел в водке?"
-50536362,hodimvmore,537208,"[id102016344|Captain], правильнее сколько водка провела в нем🤣"
-50536362,hodimvmore,537208,"Я у нашего кока выиграл спор что на плотную робу одену костюм , и выграл тазик оливье , который разделил совсем экипажем"
-50536362,hodimvmore,537208,Я думаю похож на многих моряков)))
-50536362,hodimvmore,537208,Спанч Боб! 🤣🤣🤣
-50536362,hodimvmore,537208,"Типичный представитель  Волго Балта, или рыбака"
-50536362,hodimvmore,537208,Водкалес
-50536362,hodimvmore,537208,Сколько ты выпил воин
-50536362,hodimvmore,537208,Выживший часть 2
-50536362,hodimvmore,537208,Белка!
-50536362,hodimvmore,537208,Пацан ты живой? Мне кажется он тебя задушил😳
-50536362,hodimvmore,537208,Рыцарь Синей и Очень синей Розы
-50536362,hodimvmore,537208,Узнаю каюту))) рыбацкую
-50536362,hodimvmore,537208,"Ихтиандр, сын аквамена)"
-50536362,hodimvmore,537208,"По его виду, скорее всего это не судовая тревога. Это пол литра."
-50536362,hodimvmore,537208,-Ахиллес! Сын Пелея!!
-50536362,hodimvmore,537208,Базанов
-50536362,hodimvmore,537208,"Ахиллес, сын пельменя!"
-50536362,hodimvmore,537202,павук-водомерка
-50536362,hodimvmore,537202,А почему смирительная рубашка развязана?
-50536362,hodimvmore,537202,Человек паук вдали от дома)
-50536362,hodimvmore,537202,Капитан и его вечеринка🤣
-50536362,hodimvmore,537202,Ему домой нельзя. В психушку прямая дорога
-50536362,hodimvmore,537202,Шёл 365 месяц контракта
-50536362,hodimvmore,537193,Шкафчик любого фиттера в токарке)
-50536362,hodimvmore,537187,"Если судно за сутки проходит примерно 300 миль, то за 4 месяца контракта получается примерно 30000 миль. Получается что за 10 контрактов нужно будет  целый курятник этих ласточек набить"
-50536362,hodimvmore,537187,"[id276215880|Вадим], скорее всего эти тату и их значение уже не актуальны)"
-50536362,hodimvmore,537187,"Если он с таким татухами на зону заедет, то с него спросят. Особенно петуха, звезду и парусник."
-50536362,hodimvmore,537187,"[id759420767|Павел], а с парусником что не по понятиям? 😳"
-50536362,hodimvmore,537187,"[id2711573|Евгений], бродяга"
-50536362,hodimvmore,537187,"[id759420767|Павел], это на воле битый, к тому же совсем другая мифология, ничего ему не будет. Если гадского и блдского творить не станет"
-50536362,hodimvmore,537187,"[id51908497|Роман], сейчас времена такие пошли, что скоро и мусора будут в черной масти присутствовать... Пальцы гнуть, накидывать за кашу манную, за жизнь гуманную."
-50536362,hodimvmore,537187,"[id759420767|Павел], да они всегда были"
-50536362,hodimvmore,537187,"[id51908497|Роман], раньше небыло"
-50536362,hodimvmore,537187,"корочь, спустя 10 лет, можете набивать все - в худшем случае 10% будет не правда )"
-50536362,hodimvmore,537187,Жесть 😬
-50536362,hodimvmore,537187,Со свиньёй плохо в муслимские страны заходить.
-50536362,hodimvmore,537187,Я б синий весь ходил. Если б одобрял это.
-50536362,hodimvmore,537178,Нихрена не понятно
-50536362,hodimvmore,537175,25 т весит крышка вроде.
-50536362,hodimvmore,537175,"Всяк лучше чем скотч армированный, хотя не факт, скотчем было бы посолидней"
-50536362,hodimvmore,537175,"[id753678321|Vadim], причем тут скотч? У них крышка слетела с рельс вроде 😂"
-50536362,hodimvmore,537175,Ооооо это же Волго-Дон
-50536362,hodimvmore,537175,"Тоже нифига не понял, крышка не на рельсах?, без судового крана будет гемор поставить на место"
-50536362,hodimvmore,537175,"Тут надо не га телефон снимать, а бежать от этой херни подальше))"
-50536362,hodimvmore,537175,"Судно на стапеле, успокойтесь 🤣"
-50536362,hodimvmore,537175,"Ничего удивительного, проверка домкрата в работе после замены, на на
Отсутствие протечек масла и то , что шток выходит до крайнего положения. А уже после этого идет проверка с двумя крышками. В наше время многие ремонтники привозят домкраты с деформацией, говоря что он самый лучший"
-50536362,hodimvmore,537175,"Не удивлюсь, если это ВД-211 в Ялове, хороший теплоход, хоть и старик. В машине чисто и светло, хороший экипаж, приезжал к ним на заявку по ремонту, чай кофе, без проблем. Адекватный экипаж"
-50536362,hodimvmore,537170,Сат 3412...
-50536362,hodimvmore,537170,И тут галера сломалась
-50536362,hodimvmore,537170,Каты приносят только боль
-50536362,hodimvmore,537168,https://t.me/seatesthelp/171
-50536362,hodimvmore,537150,"А почему анонимно ?! 
Ты бл… такой известный человек , что тебя сразу все узнают 😂😂?! 
Я с Вас анонимный моторист офигеваю 🖕"
-50536362,hodimvmore,537150,Доброфлот
-50536362,hodimvmore,537150,Донречфлот
-50536362,hodimvmore,537150,Olpototvdeujbcdstg
-50536362,hodimvmore,537140,"Нимесил, в порошке, от зубной боли и от прочих напастей.
Пенталгин, хорошо от похмелья помогает.
Ну и лаперамид, когда повар сталевар."
-50536362,hodimvmore,537140,"[id102362676|Роман], а то с первого раза не поняли😀"
-50536362,hodimvmore,537140,"[id141967767|Виктория], )))) б"
-50536362,hodimvmore,537140,У кого что болит...
-50536362,hodimvmore,537140,"1)Цинарезин- хорошее действие на 6ч от укачивания, штормит, всем плохо, а мне нипочём!))) Хожу мою шваброй.))
2) Лизобакт, Пектусин таблетки от горла, компот холодный))
3) Магнерот = от тяги мышц, скручивания, судорог по ночам,, руки, ноги сводит. В железяке постоянно + вода.
4) Ринонорм спрей, 100р. стоит, от насморка. У дока только нафтизин в каплях, с первого раза к которому привыкание.
5) Кетанов - обезбол.
6) Антибиотик широкого спектра( если пипец прижмет)
7) Беруши - шум постоянный к нему привыкаешь,  но эти перегрузы,, льды..храп!!!
8) Мексидол табл. - энергетик, обогощает кровь кислородом 
9) Минеральные витамины, Кальций D3 nikamed- зубы!
...Это моя аптечка!)"
-50536362,hodimvmore,537140,"Пантенол, нурофен, ношпа, активированый уголь, ибупрофен, нимесил"
-50536362,hodimvmore,537140,В каждый рейс беру
-50536362,hodimvmore,537135,Хахаха
-50536362,hodimvmore,537135,"Мм. Сорри. Админ это у вас шутки , хайп или безысходность?"
-50536362,hodimvmore,537135,"[id36249877|Роман], просто жизненный факт"
-50536362,hodimvmore,537135,Даааа.... На река-море работать надо))))
-50536362,hodimvmore,537135,"работал в море матросом, предложили жирный вариант чисто на речку, где сделать моторист-рулевой речной без обучения 4х месячного???🤡памагити"
-50536362,hodimvmore,537130,Сто 🤙
-50536362,hodimvmore,537130,"Если такой поддержки нет от семьи,тогда и начинаются поиски той,которая будет писать такое и ждать несмотря ни на что...."
-50536362,hodimvmore,537130,8 лет в Море???
-50536362,hodimvmore,537130,"[id188443062|Виталий], скорее всего 8 лет на зоне. А сообщество выставило эту хрень в надежде,, что люди не разберутся и это дерьмо схавают. 🤣🤣🤣"
-50536362,hodimvmore,537130,"[id308765787|Павел], 😂👍"
-50536362,hodimvmore,537130,"[id308765787|Павел], дааа. Два индивида не умеющие читать. 
Вам бы школу заново пройти, а то тяжело наверное окружающим вас, людям."
-50536362,hodimvmore,537130,А мне подруга пишет такие милые письма. И я ей. И это невероятно важно и ценно.
-50536362,hodimvmore,537118,"Как мне сказал 2й мех, если в компании появляется туалетная бумага «богатырь» с нее нужно сваливать😂"
-50536362,hodimvmore,537115,https://t.me/seafarersalary
-50536362,hodimvmore,537099,А нахрена?
-50536362,hodimvmore,537081,"Да-да,тоже как то решил подтянуть паранитовую прокладку на маслопроводе движка во время работы😁"
-50536362,hodimvmore,537081,"А тот, кто снимает, красавчег. Нет, чтоб помочь"
-50536362,hodimvmore,537081,"[id462951515|Сергей], это тренинг"
-50536362,hodimvmore,537081,"[id462951515|Сергей], ну и как тебе третья рука?"
-50536362,hodimvmore,537081,Никого не смутило что рук 3?
-50536362,hodimvmore,537081,"да блять, это тупое утверждение, вы че не знаете как образовывается дырочка? Представьте это сичест"
-50536362,hodimvmore,537078,Планктоновая подсветка)
-50536362,hodimvmore,537078,На ВБ брали или с Алиэкспресса?))
-50536362,hodimvmore,537078,Думаю штурманам это даже не в диковинку. Много раз такое видел. Выглядит сверхъестественно.
-50536362,hodimvmore,537063,Знакомая песня!!!))))
-50536362,hodimvmore,537063,Потом на больничку
-50536362,hodimvmore,537063,"Дождевая вода , гораздо чище , чем в сомой цистерне ."
-50536362,hodimvmore,537063,А опреснитель ремонтировать не пробовали ?
-50536362,hodimvmore,537063,"[id171244958|Владислав], дождевая лучше"
-50536362,hodimvmore,537063,А какой суточный в среднем расход воды на этом судне?
-50536362,hodimvmore,537063,Не вы первые не вы последнии
-50536362,hodimvmore,537054,Повара пора за борт..
-50536362,hodimvmore,537054,"[id134661938|Игорь], лучше съесть. Вкуснее будет"
-50536362,hodimvmore,537054,Хахаха
-50536362,hodimvmore,537054,Епти нахуй
-50536362,hodimvmore,537054,"[id58208369|Александр], это у меня на камбузе)))"
-50536362,hodimvmore,537054,"[id58208369|Александр], борщ с пампушками, смалец... И английский завтрак 😋
Молодца!! 👍"
-50536362,hodimvmore,537054,А что это такое чёрное кусочками? Потроха что ли? Рубец говяжий? Что это?
-50536362,hodimvmore,537054,"[id390149374|Инна], обжаренные грибы шампиньоны,не первой свежести"
-50536362,hodimvmore,537054,Сталевары в деле ))
-50536362,hodimvmore,537054,Этож холодец. Вкусняшка
-50536362,hodimvmore,537054,Суп из копыт
-50536362,hodimvmore,537054,Любимая тема индонезийских/филиппинских поваров -бывших матросов
-50536362,hodimvmore,537054,"[id21799436|Максим], апшор)"
-50536362,hodimvmore,537054,Ешти что дают...вопросы все в компанию
-50536362,hodimvmore,537054,"У нас по субботам на обед чечевичный суп, консервированные сосиски и хрустящий багет!!! Вкуснятина!"
-50536362,hodimvmore,537049,Я бы не хотел в таких палубу мыть
-50536362,hodimvmore,537049,"[id141647644|Денис], палубу в резиновых сапогах моют"
-50536362,hodimvmore,537049,"[id154082851|Дмитрий], ага, и везде на палубе в каске работают и в перчатках"
-50536362,hodimvmore,537049,"[id141647644|Денис], в каске -не каске, а вот в перчатках всегда работали.
Правда не больших для швартовки, а маленьких хб"
-50536362,hodimvmore,537049,Зря железяку удалили с носка.
-50536362,hodimvmore,537049,"Все верно пишете ! Но есть такие Защитные Ботинки из Чистой Кожи ! Производство -Франция ! Они -с Вырезами -чтобы Дышала Нога ! Но Железяка -на Носу тоже Имеется ! Стоят ОНИ -180 Евро ,в Норвегии ! Мне мой Приятель -купил за Свои Наличные и сделал мне -Подарок !Никогда такие более не видел , а Свои -оставил Своему Мотористу (Филиппинцу ) , он был СЧАСТЛИВ ! В МКО -то ,что Надо ,особенно в ТРОПИКАХ !!!"
-50536362,hodimvmore,537049,"[id85709213|Валерий], не обязательно из Норвегии их тащить. Таких ботинок очень много и в России"
-50536362,hodimvmore,537049,"[id23220812|Илья], в России продают г... на палочке. Кирза голимая. В которых ноги не дышат и потеют"
-50536362,hodimvmore,537049,"[id209299148|Виктор], походите по магазинам. Будете удивлены. Есть и кожа и замша…"
-50536362,hodimvmore,537049,"А ЭТИ , что на Фото -Кирза ,очень неприятно и носить !"
-50536362,hodimvmore,537049,"[id85709213|Валерий], ну лучше чем кирзовые сапоги, было такое время  выдавали с портянками  ))"
-50536362,hodimvmore,537049,"Вообще не пойму, че за хейт.
Мы сами на судах вырезали из старой обуви отверстия летом. Ну не возможно летом в них на палубе. Ноги будто слезут ощущения.
 А когда дождь или надевали обычные."
-50536362,hodimvmore,537049,Просечка в помощ 😎
-50536362,hodimvmore,537049,"а вот носок зря удалил, мне без носка даже страшно работать"
-50536362,hodimvmore,537049,"До боли знакомо...
👍👍👏👏🤝🤝🤣"
-50536362,hodimvmore,537047,"О, так там разлив"
-50536362,hodimvmore,537047,"[id47676586|Константин], точнее «залив» мко 😁. Главный так точно с головой ушел😆😆😆"
-50536362,hodimvmore,537047,🤯
-50536362,hodimvmore,537047,Еееебаааааать! Один вопрос: как так вышло?
-50536362,hodimvmore,537047,"[id643205098|Михаил], слив за борт воды со скрубера. Труба пластик бывает колется 😵‍💫 даже на half оборотах насосы качают 1800 м3 забортной воды 😱"
-50536362,hodimvmore,537047,Охх еба😳
-50536362,hodimvmore,537047,А как же борьба за живучесть судна?)
-50536362,hodimvmore,537047,"[id16276810|Владимир], А расскажите как? Честно интересно"
-50536362,hodimvmore,537047,"[id743225623|Ал], Машину задраить, пластырь завести - не вариант?"
-50536362,hodimvmore,537047,"[id568021858|Андрей], Поастырь? Абсолютно не вариант. То, что кому-то известно слово «пластырь», не означает умение этот самый поастырь завести. Сам то пробовал заводить? ))"
-50536362,hodimvmore,537047,"[id743225623|Ал], Пробовал, в АСО работал. Сложно, но осуществимо. Понятно, что в реальной ситуации мало кто этим будет озабочен, но тогда и не спрашивайте ""как"". В НБЖС вас всему должны были научить, все инструкции есть, а пользоваться этим или нет - на вашей совести"
-50536362,hodimvmore,537047,"[id743225623|Ал], Да и с залитой машиной судно скорее всего останется на плаву. На худой конец можно аварийный сброс груза сделать, если тип позволяет, и барахтаться, пока не отбуксируют. Чего-то изнежились все, чуть в курилке мусорка загорелась - сразу по шлюпкам. На Волгонефти, напомню, жив и здоров остался тот экипаж, который задраялся и в надстройке на берег выбросился, а те, кто БЖС не занимался и сразу эвакуацию объявил - с обморожением лежали и одним погибшим"
-50536362,hodimvmore,537047,"[id568021858|Андрей], ага, инструкции есть - пластыря нет ) никто уже такой херней на мировом флоте не пользуется."
-50536362,hodimvmore,537047,"[id568021858|Андрей], Волгонефть? Три раза ку!))) Попробуйте те же трюки проделать в море - с пластырем (которого нет на море уже давно) и выбросом «на берег»"
-50536362,hodimvmore,537047,"[id568021858|Андрей], пластырь это только на судах под флагом РФ, в других компаниях жизнь дороже!!!!"
-50536362,hodimvmore,537047,"[id503391395|Юра], болтаться в шлюпке-то, конечно, веселее, чем пытаться спасти судно, чтобы дойти до порта. Желательно ещё чтобы при спуске свободным падением пара человек шею сломало, чтоб уж наверняка это было оправдано и очень осмыслено, вместо того, чтобы отсек задраять и на АДГшке ждать буксира, который целое судно в порт приведёт"
-50536362,hodimvmore,537047,"[id568021858|Андрей], скажем так, судно один фиг застраховано, пусть кто считает нужным пусть тот и борется, а считают это нужным и нормой только работники нашего отечественного флота"
-50536362,hodimvmore,537047,Факе стопудово
-50536362,hodimvmore,537047,Куда бежать то? Тут смирится нужно
-50536362,hodimvmore,537047,Мне кажется у них что-то случилось серьезное
-50536362,hodimvmore,537047,Картина Шишкина- Приплыли
-50536362,hodimvmore,537047,"[id656241530|Максим], даа 🤣🤣🤣🤣"
-50536362,hodimvmore,537047,"... 
А в остальном, прекрасная маркиза, всё хорошо, всё хорошо!... 
🤪"
-50536362,hodimvmore,537047,"Уго, дед уже точно в люмик вышел😃"
-50536362,hodimvmore,537047,Портал Черное очко появилось 🤣🤣🤣
-50536362,hodimvmore,537047,"Видимо, что-то случилось"
-50536362,hodimvmore,537047,Дополнительный бассейн. Если повезёт - даже с живностью)
-50536362,hodimvmore,537047,"Дед: элек, аларм вышел на изоляцию, проверь"
-50536362,hodimvmore,537047,Скрубер)
-50536362,hodimvmore,537047,Кажется кто то колодец в мо проебал)
-50536362,hodimvmore,537033,Откуда трёшник на Волгобалте?
-50536362,hodimvmore,537033,"[id77987733|Азат], Бывают. На Волгонефти трёшник был, только с речного, лет 19. Даже точки на карте ставить не умел, гений. Поэтому вместе с матросами палубу красил"
-50536362,hodimvmore,537033,"[id568021858|Андрей], Волгонефть - танкер, да и в 4 группе судов. Поэтому там есть трешник."
-50536362,hodimvmore,537033,Жабодав! Это я по-доброму.
-50536362,hodimvmore,537009,Балтимор?
-50536362,hodimvmore,537009,Гданьск
-50536362,hodimvmore,537009,"Колобжек, польша"
-50536362,hodimvmore,537009,И в чем прикол на таком борту под мотором идти?) Бутафория.
-50536362,hodimvmore,536992,Варзуга!
-50536362,hodimvmore,536992,Можно подумать русские самые пьющие
-50536362,hodimvmore,536960,Шляпа
-50536362,hodimvmore,536960,Воу. Крутое фото.
-50536362,hodimvmore,536956,Умей ценить балкер на контейнерном терминале
-50536362,hodimvmore,536956,"[id22356234|Егор], не обязательно контейнерный . Там грабы на кранах подвешены и ими выгружают балкера"
-50536362,hodimvmore,536925,Огонь!
-50536362,hodimvmore,536925,"[id24151493|Максим], это вода👍"
-50536362,hodimvmore,536925,Шикарный кадр👍
-50536362,hodimvmore,536925,Ого 🤩
-50536362,hodimvmore,536925,Невероятно красиво! 🌊🩷🔥🔥🔥
-50536362,hodimvmore,536925,Вот что значит- местами дожди😁
-50536362,hodimvmore,536869,Залупку
-50536362,hodimvmore,536869,"У неё ещё и карандаш в руке, возможно на карте карандашом работает, а ручкой делает заметки на листе"
-50536362,hodimvmore,536869,"[id302350384|Анюта], ещё крестиком вышивает, и за навигацкими приборами смотрит одновременно))"
-50536362,hodimvmore,536869,"[id2606544|Mikhail], не вижу сложности держать ручку и карандаш одновременно в руке, я бы даже сказала, что это ускоряет процесс"
-50536362,hodimvmore,536869,"[id302350384|Анюта], так и я о том же, остальные манипуляции тоже ускорят другие процессы))"
-50536362,hodimvmore,536869,Может вообще log book пишет
-50536362,hodimvmore,536869,надо разобраться срочно мужики
-50536362,hodimvmore,536869,А что не так?
-50536362,hodimvmore,536869,"[id49813642|Лана], Вы еще спрашиваете?! Баба на пароходе!!!"
-50536362,hodimvmore,536869,"[id49813642|Лана], чего она там вообще делает? Писюн рисует?..."
-50536362,hodimvmore,536869,"[id15883604|Юрий], у себя на руке"
-50536362,hodimvmore,536869,"[id40980665|Григорий], и что же в этом такого? Ну баба на пароходе, ну и дальше что?"
-50536362,hodimvmore,536869,"[id40980665|Григорий], ну и что баба на параходе что это к беде может она лучше знает чем вы ,и это не оскарбительно что значит баба она должна дома сидеть пирожки лепить и домашними делами заниматься прежде чем что то про кого то говорить надо прежде подумать а потом говорить"
-50536362,hodimvmore,536869,"[id367670894|Александр], Глаза сломал читая, и мозг немного повредил. Ты наверное брат, офисный работник. Или рядовой состав, раз так мыслишь. Скорее рядовой, офисник так написать не мог...."
-50536362,hodimvmore,536869,"[id503391395|Юра], Да все нормально!!! Подумаешь!)"
-50536362,hodimvmore,536869,"[id40980665|Григорий], нет я не офисный работник а такой же работник на флоте работаю механиком на судне"
-50536362,hodimvmore,536869,"[id367670894|Александр], О, братское сердце!"
-50536362,hodimvmore,536869,"[id40980665|Григорий], большая часть групп с моряками, так и не такое коверкают. Как будто половину даже на пары не ходили"
-50536362,hodimvmore,536869,Сидела по-ходу..😁
-50536362,hodimvmore,536869,"[id136098779|Александр], пару ходок)"
-50536362,hodimvmore,536869,"[id136098779|Александр], и не раз"
-50536362,hodimvmore,536869,"[id16425003|Никита], пару кругов)"
-50536362,hodimvmore,536869,Болтяру рисует!!!
-50536362,hodimvmore,536869,"Компас наколола, а сама не знает, чем путевой угол от курса отличается."
-50536362,hodimvmore,536869,"[id759420767|Павел], а сам знаешь, чем Джи эм от Кэ джи отличается?"
-50536362,hodimvmore,536869,"[id76892961|Ergey], ну и чем?"
-50536362,hodimvmore,536869,"[id759420767|Павел], в кимрте спроси."
-50536362,hodimvmore,536869,"[id76892961|Ergey], Ты сам них.. я не знаешь. Джи эм кэ джи..."
-50536362,hodimvmore,536869,"[id759420767|Павел], да уж куда нам. ?"
-50536362,hodimvmore,536869,"[id759420767|Павел],"
-50536362,hodimvmore,536869,"[id1036498742|Антон], а ты того человека комментарии с начала читал ?"
-50536362,hodimvmore,536869,Я прочёл все.  И просто удалил свой комментарий о том что думаю о тех кто там высказался. Не мужики а так одно название. Тот ответ тоже удалю. Смысла кому то что то объяснять.
-50536362,hodimvmore,536869,"[id759420767|Павел], а по погонам кто она?"
-50536362,hodimvmore,536869,Корректура пришла ВБ и Озон новые наносит😂.
-50536362,hodimvmore,536869,"Чем дурнее моряк, тем нарядней партак. Правило без исключений."
-50536362,hodimvmore,536869,"[id6087794|Игорь], что такое партак?"
-50536362,hodimvmore,536869,"[id76892961|Ergey], наколки"
-50536362,hodimvmore,536869,"[id360425085|Vazgen], ни когда не слышал."
-50536362,hodimvmore,536869,"[id6087794|Игорь], помню раньше какой - нибудь из Шахт матрос, ходил с самой толстой цепурой, и самой дорогой мобилой."
-50536362,hodimvmore,536869,"[id76892961|Ergey], это тюремный жаргон, татуировки - партак"
-50536362,hodimvmore,536869,"Хотя, старпом она всё-таки, может что-то и знает."
-50536362,hodimvmore,536869,"[id759420767|Павел], может это преподаватель путевых углов."
-50536362,hodimvmore,536869,"Синей ручкой в смысле, синей рукой исколотой шпорами и напоминалками, как суп варить?"
-50536362,hodimvmore,536869,Сколько можно этих баб выкладывать? Это лицо торгового флота?
-50536362,hodimvmore,536869,"Никогда не понимал что красивого в наколках. Просто синяя рука. Вглядываться в изображения, искать скрытый смысл - глупо."
-50536362,hodimvmore,536869,"[id471118831|Александр], скорее всего у ней татушки, а не наколки"
-50536362,hodimvmore,536869,"На данный момент здесь 30 комментариев, и почти все ругательные... А в чём вообще проблема?"
-50536362,hodimvmore,536869,"[id738598|Евгений], комплексуют, то им ручка не та, хотя не знают , что она заполняет. Татуировки тоже не те ."
